id_municipio,nome_municipio,sigla_uf,probabilidade_atingir_meta_2024,classificacao_risco
3150109,Piau,MG,0.961894156987454,Baixo risco
4208401,Itapiranga,SC,0.9620984042500129,Baixo risco
3142007,Mirabela,MG,0.9633936860228599,Baixo risco
4205555,Frei Rogério,SC,0.9636859883182046,Baixo risco
3300159,Aperibé,RJ,0.9642678597932687,Baixo risco
3306305,Volta Redonda,RJ,0.9644362618939724,Baixo risco
4312401,Montenegro,RS,0.9662466320038732,Baixo risco
4317004,Santana da Boa Vista,RS,0.9662682986815307,Baixo risco
3129905,Ibitiúra de Minas,MG,0.9664929885261846,Baixo risco
4320305,Selbach,RS,0.966676780707238,Baixo risco
4305447,Chuvisca,RS,0.9669204157822862,Baixo risco
3168507,Teixeiras,MG,0.9669916687250272,Baixo risco
3305406,Sapucaia,RJ,0.9674700140811708,Baixo risco
3305604,Silva Jardim,RJ,0.9675663768982169,Baixo risco
4211454,Nova Itaberaba,SC,0.9684675786147431,Baixo risco
3112505,Capim Branco,MG,0.9685467046215865,Baixo risco
3125705,Felixlândia,MG,0.9687822050621504,Baixo risco
3301009,Campos dos Goytacazes,RJ,0.9693659636393772,Baixo risco
3120003,Córrego Novo,MG,0.970341368539948,Baixo risco
4117909,Palotina,PR,0.9716042498123851,Baixo risco
4306551,Dom Pedro de Alcântara,RS,0.9724481613977468,Baixo risco
4320800,Soledade,RS,0.9728317351674627,Baixo risco
4320651,Silveira Martins,RS,0.9740555103025933,Baixo risco
4107702,Fênix,PR,0.9741633045165567,Baixo risco
3106804,Bias Fortes,MG,0.9742268608453665,Baixo risco
4100202,Adrianópolis,PR,0.9747034823795858,Baixo risco
4301404,Arvorezinha,RS,0.9757644878860955,Baixo risco
4314803,Portão,RS,0.9768161915919951,Baixo risco
4116950,Nova Esperança do Sudoeste,PR,0.97744325683992,Baixo risco
3145356,Novo Oriente de Minas,MG,0.9775240682364308,Baixo risco
4114906,Marilândia do Sul,PR,0.9779593958309923,Baixo risco
4124608,São Carlos do Ivaí,PR,0.9781435636015169,Baixo risco
4310751,Ivorá,RS,0.9786471731329268,Baixo risco
4106407,Cornélio Procópio,PR,0.9790725379304074,Baixo risco
4113908,Mallet,PR,0.9791628630513645,Baixo risco
4302253,Boa Vista do Sul,RS,0.9792808359463567,Baixo risco
4102604,Barracão,PR,0.9797576342720427,Baixo risco
4316204,Rondinha,RS,0.9800547555520673,Baixo risco
4120507,Primeiro de Maio,PR,0.9801045305149124,Baixo risco
4115739,Mato Rico,PR,0.9801232390480137,Baixo risco
4126009,São Sebastião da Amoreira,PR,0.9807762668373969,Baixo risco
4306932,Entre-Ijuís,RS,0.9809152202025359,Baixo risco
4117800,Palmital,PR,0.9819294638144479,Baixo risco
4312153,Mato Leitão,RS,0.9822760775727728,Baixo risco
4127304,Terra Rica,PR,0.9835307690085461,Baixo risco
4126678,Tamarana,PR,0.9840134370152784,Baixo risco
4305371,Charrua,RS,0.9842436840519345,Baixo risco
4322152,Tunas,RS,0.9845989885546934,Baixo risco
4110201,Inácio Martins,PR,0.9848664465933407,Baixo risco
4117602,Palmas,PR,0.9849231403252952,Baixo risco
4306320,Derrubadas,RS,0.9861504413137744,Baixo risco
4308656,Garruchos,RS,0.9861923032665547,Baixo risco
4115200,Maringá,PR,0.9866593660108017,Baixo risco
4109500,Guaraqueçaba,PR,0.9872219928633705,Baixo risco
4314308,Pejuçara,RS,0.9885961439555719,Baixo risco
4114351,Manfrinópolis,PR,0.99041029952692,Baixo risco
